state_abbr,state_fips,geo_fips,geo_level,geo_name,metric_name,group_name,est,data_period,period_type,source_name,census_parent_shape_year,state_indicator,data_indicator,agg_indicator,suggested_citation
CA,06,0601,cd,California 1st,Chronic Absenteeism,Asian,NA,2022,School year ending in,NCES,118,NA,censor_3,NA,"Department of Population Health, NYU Langone Health. Congressional District Health Dashboard.   https://congressionaldistricthealthdashboard.org. Accessed [INSERT DATE OF ACCESS]."
CA,06,0601,cd,California 1st,Chronic Absenteeism,Black,NA,2022,School year ending in,NCES,118,NA,censor_3,NA,
CA,06,0601,cd,California 1st,Chronic Absenteeism,Female,31.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0601,cd,California 1st,Chronic Absenteeism,Hispanic,33.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0601,cd,California 1st,Chronic Absenteeism,Male,32.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0601,cd,California 1st,Chronic Absenteeism,Other,39.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0601,cd,California 1st,Chronic Absenteeism,Total,31.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0601,cd,California 1st,Chronic Absenteeism,White,30.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0602,cd,California 2nd,Chronic Absenteeism,Asian,NA,2022,School year ending in,NCES,118,NA,censor_3,NA,
CA,06,0602,cd,California 2nd,Chronic Absenteeism,Black,NA,2022,School year ending in,NCES,118,NA,censor_3,NA,
CA,06,0602,cd,California 2nd,Chronic Absenteeism,Female,27.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0602,cd,California 2nd,Chronic Absenteeism,Hispanic,31.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0602,cd,California 2nd,Chronic Absenteeism,Male,27.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0602,cd,California 2nd,Chronic Absenteeism,Other,39.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0602,cd,California 2nd,Chronic Absenteeism,Total,27.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0602,cd,California 2nd,Chronic Absenteeism,White,22.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0603,cd,California 3rd,Chronic Absenteeism,Asian,NA,2022,School year ending in,NCES,118,NA,censor_3,NA,
CA,06,0603,cd,California 3rd,Chronic Absenteeism,Black,NA,2022,School year ending in,NCES,118,NA,censor_3,NA,
CA,06,0603,cd,California 3rd,Chronic Absenteeism,Female,25.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0603,cd,California 3rd,Chronic Absenteeism,Hispanic,33.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0603,cd,California 3rd,Chronic Absenteeism,Male,26.8,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0603,cd,California 3rd,Chronic Absenteeism,Other,29.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0603,cd,California 3rd,Chronic Absenteeism,Total,26,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0603,cd,California 3rd,Chronic Absenteeism,White,25.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0604,cd,California 4th,Chronic Absenteeism,Asian,18.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0604,cd,California 4th,Chronic Absenteeism,Black,43,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0604,cd,California 4th,Chronic Absenteeism,Female,34.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0604,cd,California 4th,Chronic Absenteeism,Hispanic,39.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0604,cd,California 4th,Chronic Absenteeism,Male,34.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0604,cd,California 4th,Chronic Absenteeism,Other,38.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0604,cd,California 4th,Chronic Absenteeism,Total,34.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0604,cd,California 4th,Chronic Absenteeism,White,29.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0605,cd,California 5th,Chronic Absenteeism,Asian,18.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0605,cd,California 5th,Chronic Absenteeism,Black,NA,2022,School year ending in,NCES,118,NA,censor_3,NA,
CA,06,0605,cd,California 5th,Chronic Absenteeism,Female,32.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0605,cd,California 5th,Chronic Absenteeism,Hispanic,38.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0605,cd,California 5th,Chronic Absenteeism,Male,32.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0605,cd,California 5th,Chronic Absenteeism,Other,36.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0605,cd,California 5th,Chronic Absenteeism,Total,32.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0605,cd,California 5th,Chronic Absenteeism,White,28.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0606,cd,California 6th,Chronic Absenteeism,Asian,27.8,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0606,cd,California 6th,Chronic Absenteeism,Black,57.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0606,cd,California 6th,Chronic Absenteeism,Female,39.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0606,cd,California 6th,Chronic Absenteeism,Hispanic,44.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0606,cd,California 6th,Chronic Absenteeism,Male,40.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0606,cd,California 6th,Chronic Absenteeism,Other,42.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0606,cd,California 6th,Chronic Absenteeism,Total,39.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0606,cd,California 6th,Chronic Absenteeism,White,33.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0607,cd,California 7th,Chronic Absenteeism,Asian,22,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0607,cd,California 7th,Chronic Absenteeism,Black,52.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0607,cd,California 7th,Chronic Absenteeism,Female,34.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0607,cd,California 7th,Chronic Absenteeism,Hispanic,42.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0607,cd,California 7th,Chronic Absenteeism,Male,34.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0607,cd,California 7th,Chronic Absenteeism,Other,36.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0607,cd,California 7th,Chronic Absenteeism,Total,34.8,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0607,cd,California 7th,Chronic Absenteeism,White,28,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0608,cd,California 8th,Chronic Absenteeism,Asian,25.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0608,cd,California 8th,Chronic Absenteeism,Black,55.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0608,cd,California 8th,Chronic Absenteeism,Female,42.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0608,cd,California 8th,Chronic Absenteeism,Hispanic,46.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0608,cd,California 8th,Chronic Absenteeism,Male,42.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0608,cd,California 8th,Chronic Absenteeism,Other,37.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0608,cd,California 8th,Chronic Absenteeism,Total,42.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0608,cd,California 8th,Chronic Absenteeism,White,30.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0609,cd,California 9th,Chronic Absenteeism,Asian,24,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0609,cd,California 9th,Chronic Absenteeism,Black,51.8,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0609,cd,California 9th,Chronic Absenteeism,Female,36.8,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0609,cd,California 9th,Chronic Absenteeism,Hispanic,41.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0609,cd,California 9th,Chronic Absenteeism,Male,37.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0609,cd,California 9th,Chronic Absenteeism,Other,40,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0609,cd,California 9th,Chronic Absenteeism,Total,37.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0609,cd,California 9th,Chronic Absenteeism,White,28.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0610,cd,California 10th,Chronic Absenteeism,Asian,10.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0610,cd,California 10th,Chronic Absenteeism,Black,39.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0610,cd,California 10th,Chronic Absenteeism,Female,20.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0610,cd,California 10th,Chronic Absenteeism,Hispanic,31.8,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0610,cd,California 10th,Chronic Absenteeism,Male,20.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0610,cd,California 10th,Chronic Absenteeism,Other,19.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0610,cd,California 10th,Chronic Absenteeism,Total,20.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0610,cd,California 10th,Chronic Absenteeism,White,16.8,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0611,cd,California 11th,Chronic Absenteeism,Asian,10.8,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0611,cd,California 11th,Chronic Absenteeism,Black,67.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0611,cd,California 11th,Chronic Absenteeism,Female,28.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0611,cd,California 11th,Chronic Absenteeism,Hispanic,45.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0611,cd,California 11th,Chronic Absenteeism,Male,28.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0611,cd,California 11th,Chronic Absenteeism,Other,28.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0611,cd,California 11th,Chronic Absenteeism,Total,28.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0611,cd,California 11th,Chronic Absenteeism,White,19.8,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0612,cd,California 12th,Chronic Absenteeism,Asian,20.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0612,cd,California 12th,Chronic Absenteeism,Black,52.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0612,cd,California 12th,Chronic Absenteeism,Female,34.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0612,cd,California 12th,Chronic Absenteeism,Hispanic,44.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0612,cd,California 12th,Chronic Absenteeism,Male,34.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0612,cd,California 12th,Chronic Absenteeism,Other,26,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0612,cd,California 12th,Chronic Absenteeism,Total,35,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0612,cd,California 12th,Chronic Absenteeism,White,16.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0613,cd,California 13th,Chronic Absenteeism,Asian,25.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0613,cd,California 13th,Chronic Absenteeism,Black,53.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0613,cd,California 13th,Chronic Absenteeism,Female,40.8,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0613,cd,California 13th,Chronic Absenteeism,Hispanic,42.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0613,cd,California 13th,Chronic Absenteeism,Male,41.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0613,cd,California 13th,Chronic Absenteeism,Other,45.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0613,cd,California 13th,Chronic Absenteeism,Total,41,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0613,cd,California 13th,Chronic Absenteeism,White,36.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0614,cd,California 14th,Chronic Absenteeism,Asian,14.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0614,cd,California 14th,Chronic Absenteeism,Black,52.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0614,cd,California 14th,Chronic Absenteeism,Female,27.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0614,cd,California 14th,Chronic Absenteeism,Hispanic,44.8,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0614,cd,California 14th,Chronic Absenteeism,Male,28.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0614,cd,California 14th,Chronic Absenteeism,Other,27.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0614,cd,California 14th,Chronic Absenteeism,Total,28,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0614,cd,California 14th,Chronic Absenteeism,White,20.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0615,cd,California 15th,Chronic Absenteeism,Asian,15.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0615,cd,California 15th,Chronic Absenteeism,Black,57.8,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0615,cd,California 15th,Chronic Absenteeism,Female,26.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0615,cd,California 15th,Chronic Absenteeism,Hispanic,37.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0615,cd,California 15th,Chronic Absenteeism,Male,25.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0615,cd,California 15th,Chronic Absenteeism,Other,23.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0615,cd,California 15th,Chronic Absenteeism,Total,25.8,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0615,cd,California 15th,Chronic Absenteeism,White,16.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0616,cd,California 16th,Chronic Absenteeism,Asian,7.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0616,cd,California 16th,Chronic Absenteeism,Black,24.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0616,cd,California 16th,Chronic Absenteeism,Female,18,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0616,cd,California 16th,Chronic Absenteeism,Hispanic,32.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0616,cd,California 16th,Chronic Absenteeism,Male,17.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0616,cd,California 16th,Chronic Absenteeism,Other,12.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0616,cd,California 16th,Chronic Absenteeism,Total,17.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0616,cd,California 16th,Chronic Absenteeism,White,12.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0617,cd,California 17th,Chronic Absenteeism,Asian,8.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0617,cd,California 17th,Chronic Absenteeism,Black,32.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0617,cd,California 17th,Chronic Absenteeism,Female,16.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0617,cd,California 17th,Chronic Absenteeism,Hispanic,31.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0617,cd,California 17th,Chronic Absenteeism,Male,16.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0617,cd,California 17th,Chronic Absenteeism,Other,15.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0617,cd,California 17th,Chronic Absenteeism,Total,16.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0617,cd,California 17th,Chronic Absenteeism,White,15.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0618,cd,California 18th,Chronic Absenteeism,Asian,15.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0618,cd,California 18th,Chronic Absenteeism,Black,NA,2022,School year ending in,NCES,118,NA,censor_3,NA,
CA,06,0618,cd,California 18th,Chronic Absenteeism,Female,31.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0618,cd,California 18th,Chronic Absenteeism,Hispanic,33.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0618,cd,California 18th,Chronic Absenteeism,Male,32.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0618,cd,California 18th,Chronic Absenteeism,Other,30.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0618,cd,California 18th,Chronic Absenteeism,Total,32,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0618,cd,California 18th,Chronic Absenteeism,White,26.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0619,cd,California 19th,Chronic Absenteeism,Asian,8.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0619,cd,California 19th,Chronic Absenteeism,Black,NA,2022,School year ending in,NCES,118,NA,censor_3,NA,
CA,06,0619,cd,California 19th,Chronic Absenteeism,Female,23.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0619,cd,California 19th,Chronic Absenteeism,Hispanic,34.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0619,cd,California 19th,Chronic Absenteeism,Male,23.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0619,cd,California 19th,Chronic Absenteeism,Other,20.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0619,cd,California 19th,Chronic Absenteeism,Total,23.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0619,cd,California 19th,Chronic Absenteeism,White,20.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0620,cd,California 20th,Chronic Absenteeism,Asian,17.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0620,cd,California 20th,Chronic Absenteeism,Black,41.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0620,cd,California 20th,Chronic Absenteeism,Female,30.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0620,cd,California 20th,Chronic Absenteeism,Hispanic,35.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0620,cd,California 20th,Chronic Absenteeism,Male,31.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0620,cd,California 20th,Chronic Absenteeism,Other,30.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0620,cd,California 20th,Chronic Absenteeism,Total,30.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0620,cd,California 20th,Chronic Absenteeism,White,26.8,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0621,cd,California 21st,Chronic Absenteeism,Asian,33.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0621,cd,California 21st,Chronic Absenteeism,Black,62.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0621,cd,California 21st,Chronic Absenteeism,Female,42,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0621,cd,California 21st,Chronic Absenteeism,Hispanic,43.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0621,cd,California 21st,Chronic Absenteeism,Male,43,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0621,cd,California 21st,Chronic Absenteeism,Other,45.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0621,cd,California 21st,Chronic Absenteeism,Total,42.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0621,cd,California 21st,Chronic Absenteeism,White,32.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0622,cd,California 22nd,Chronic Absenteeism,Asian,24.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0622,cd,California 22nd,Chronic Absenteeism,Black,58.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0622,cd,California 22nd,Chronic Absenteeism,Female,38.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0622,cd,California 22nd,Chronic Absenteeism,Hispanic,37.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0622,cd,California 22nd,Chronic Absenteeism,Male,38.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0622,cd,California 22nd,Chronic Absenteeism,Other,45.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0622,cd,California 22nd,Chronic Absenteeism,Total,38.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0622,cd,California 22nd,Chronic Absenteeism,White,39.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0623,cd,California 23rd,Chronic Absenteeism,Asian,23.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0623,cd,California 23rd,Chronic Absenteeism,Black,57.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0623,cd,California 23rd,Chronic Absenteeism,Female,43.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0623,cd,California 23rd,Chronic Absenteeism,Hispanic,45.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0623,cd,California 23rd,Chronic Absenteeism,Male,44.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0623,cd,California 23rd,Chronic Absenteeism,Other,43.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0623,cd,California 23rd,Chronic Absenteeism,Total,43.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0623,cd,California 23rd,Chronic Absenteeism,White,37.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0624,cd,California 24th,Chronic Absenteeism,Asian,NA,2022,School year ending in,NCES,118,NA,censor_3,NA,
CA,06,0624,cd,California 24th,Chronic Absenteeism,Black,NA,2022,School year ending in,NCES,118,NA,censor_3,NA,
CA,06,0624,cd,California 24th,Chronic Absenteeism,Female,28.8,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0624,cd,California 24th,Chronic Absenteeism,Hispanic,33.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0624,cd,California 24th,Chronic Absenteeism,Male,29.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0624,cd,California 24th,Chronic Absenteeism,Other,24.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0624,cd,California 24th,Chronic Absenteeism,Total,29,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0624,cd,California 24th,Chronic Absenteeism,White,22.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0625,cd,California 25th,Chronic Absenteeism,Asian,NA,2022,School year ending in,NCES,118,NA,censor_3,NA,
CA,06,0625,cd,California 25th,Chronic Absenteeism,Black,53.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0625,cd,California 25th,Chronic Absenteeism,Female,42,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0625,cd,California 25th,Chronic Absenteeism,Hispanic,43.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0625,cd,California 25th,Chronic Absenteeism,Male,42.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0625,cd,California 25th,Chronic Absenteeism,Other,43.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0625,cd,California 25th,Chronic Absenteeism,Total,42.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0625,cd,California 25th,Chronic Absenteeism,White,34.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0626,cd,California 26th,Chronic Absenteeism,Asian,11.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0626,cd,California 26th,Chronic Absenteeism,Black,NA,2022,School year ending in,NCES,118,NA,censor_3,NA,
CA,06,0626,cd,California 26th,Chronic Absenteeism,Female,25.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0626,cd,California 26th,Chronic Absenteeism,Hispanic,30.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0626,cd,California 26th,Chronic Absenteeism,Male,25.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0626,cd,California 26th,Chronic Absenteeism,Other,17.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0626,cd,California 26th,Chronic Absenteeism,Total,25.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0626,cd,California 26th,Chronic Absenteeism,White,19,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0627,cd,California 27th,Chronic Absenteeism,Asian,11.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0627,cd,California 27th,Chronic Absenteeism,Black,49.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0627,cd,California 27th,Chronic Absenteeism,Female,31.6,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0627,cd,California 27th,Chronic Absenteeism,Hispanic,35,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0627,cd,California 27th,Chronic Absenteeism,Male,33.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0627,cd,California 27th,Chronic Absenteeism,Other,31.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0627,cd,California 27th,Chronic Absenteeism,Total,32.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0627,cd,California 27th,Chronic Absenteeism,White,23,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0628,cd,California 28th,Chronic Absenteeism,Asian,6.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0628,cd,California 28th,Chronic Absenteeism,Black,41.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0628,cd,California 28th,Chronic Absenteeism,Female,19.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0628,cd,California 28th,Chronic Absenteeism,Hispanic,31.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0628,cd,California 28th,Chronic Absenteeism,Male,19.2,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0628,cd,California 28th,Chronic Absenteeism,Other,16.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0628,cd,California 28th,Chronic Absenteeism,Total,19.1,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0628,cd,California 28th,Chronic Absenteeism,White,17.5,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0629,cd,California 29th,Chronic Absenteeism,Asian,21.8,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0629,cd,California 29th,Chronic Absenteeism,Black,46.4,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0629,cd,California 29th,Chronic Absenteeism,Female,38.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0629,cd,California 29th,Chronic Absenteeism,Hispanic,39,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0629,cd,California 29th,Chronic Absenteeism,Male,38.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0629,cd,California 29th,Chronic Absenteeism,Other,40.9,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0629,cd,California 29th,Chronic Absenteeism,Total,38.3,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0629,cd,California 29th,Chronic Absenteeism,White,36.7,2022,School year ending in,NCES,118,NA,NA,NA,
CA,06,0630,cd,California 30th,Chronic Absenteeism,Asian,13.7,2022,School year ending in,NCES,118,NA,NA,NA,
